user_id,trips_per_month,ratio_stay_time_in_home,trip_length,rg_time,rg_quantity,shopping,recreation,restaurant,ratio_of_uninterested_trips,rg4/rg_quantity,k_quantity,random_entropy,location_entropy,OD_entropy,sequence_entropy,distance_from_home_entropy,speed_std_mean,speed_mean_std,speed_std_max,acceleration_std_max,harsh_shift_ratio_std,harsh_steering_ratio_std,harsh_shift_ratio_mean,harsh_steering_ratio_mean,speed_mean,speed_max,over_speed_ratio,over_speed_quantity,junction_over_speed,junction_speed_mean,day_entropy,datetime_entropy,extroversion,openness,neuroticism,conscientiousness
684,0.452745969,0.490100108,0.638289303,0.439311245,0.426005867,0.73663681,0.690460876,0.883601821,0.558841316,0.344817983,0.417429794,0.440724744,0.428392264,0.445859851,0.468812786,0.49378645,0.550946809,0.366212167,0.249921579,0.766192895,0.420195172,0.438601879,0.630404922,0.316546829,0.360480675,0.386848655,0.551897701,0.587211326,0.16217341,0.182444207,0.534676801,0.561463401,4.757152,3.598665186,3.739022253,3.327196177
685,0.377145784,0.302303804,0.426734447,0.445065968,0.466820372,0.467555824,0.64384947,0.432467687,0.593133506,0.603848034,0.5,0.440799187,0.579306039,0.577576343,0.618885584,0.580506387,0.479070569,0.411411182,0.22234147,0.789523907,0.516571761,0.285862169,0.552226367,0.316688296,0.501713206,0.616352527,0.59393262,0.572822613,0.350514233,0.333452079,0.629612156,0.772391846,3.561943357,4.494055079,3.57369572,4.37079128
686,0.839541025,0.527190071,0.329245097,0.459122246,0.418254786,1,0.918271351,0.999990235,0.400103274,0.607155999,0.999993856,0.664267425,0.506861456,0.582798324,0.518306424,0.383659875,0.20533856,0.307475033,0.588129209,0.610037834,0.475791902,0.558745887,0.475952881,0.654455401,0.739412494,0.785178482,0.618259832,0.609313623,0.487570533,0.450952207,0.389514197,0.314292917,5.491614809,4.663146632,3.875926707,4.394494284
687,0.40182926,0.333311892,0.378149846,0.45352178,0.417917107,0.45459238,0.395889387,0.42688898,0.487984997,0.583593368,0.86862879,0.435019852,0.456080667,0.508079842,0.497415653,0.474551678,0.455856296,0.300469497,0.272270791,0.555487217,0.547662294,0.437692774,0.555563641,0.387847016,0.440355162,0.550991063,0.620060884,0.633194836,0.335604695,0.362795556,0.582839096,0.531455851,3.262100632,4.311354848,3.512849527,4.057297143
688,0.386150597,0.149592422,0.241621568,0.38988345,0.391843978,0.377806776,0.389060561,0.40397134,0.245792716,0.306966463,0.390682458,0.013985579,0.060096443,0.033145561,0.113638827,0.058893797,0.023083192,0.103485267,0.005144751,0.531368091,0.682637618,0.841439158,0.585772648,0.994769521,0.918341431,0.978954904,0.66854825,0.663294309,0.867799074,0.951148379,0.746558906,0.701857602,2.729930692,1.223201845,3.767700246,6.496502855
689,0.319429758,0.449285433,0.47998239,0.420503774,0.41871916,0.519902277,0.395363484,0.469707179,0.831840649,0.351592441,0.417429794,0.379293719,0.53148252,0.472932922,0.599416971,0.565906988,0.447689492,0.330290241,0.3235565,0.319233332,0.312687663,0.299595185,0.495481656,0.31146526,0.40867328,0.549206698,0.536731932,0.573182649,0.490649126,0.493693339,0.516193458,0.718757301,3.472893456,4.149896003,2.839999329,4.287087782
690,0.516014718,0.712955029,0.725944886,0.774502052,0.583272701,0.514830731,0.470624738,0.508128721,0.724009804,0.625927972,0.86862879,0.612488806,0.674090837,0.627739564,0.682512065,0.621780056,0.568609061,0.816789087,0.561564723,0.807950292,0.801458423,0.446020733,0.467982187,0.34209503,0.272811368,0.426847223,0.17370569,0.354260901,0.464387291,0.455225732,0.455563695,0.466851421,4.806273576,5.437177895,4.812469536,3.069653322
691,0.380484393,0.461195923,0.555098094,0.451218825,0.470704524,0.627969475,0.62276831,0.672487356,0.606402134,0.603923099,0.527749235,0.515015001,0.64868032,0.617314894,0.659850446,0.694244351,0.66168783,0.70415007,0.576876545,0.597246259,0.857755215,0.701287131,0.960782579,0.721310488,0.33108787,0.327438721,0.224407774,0.367216498,0.643733342,0.599316285,0.743221089,0.646807161,4.241926902,4.873179481,5.781096115,3.88322874
692,0.5084477,0.472785036,0.277471566,0.393108003,0.395744014,0.445805847,0.482280543,0.468213128,0.300209895,0.468054494,0.417429794,0.158833701,0.166949036,0.114750968,0.154223744,0.183461912,0.166774708,0.139735288,0.028896696,0.331575375,0.296329488,0.268325552,0.288023604,0.361545042,0.79979675,0.695416127,0.668271776,0.663257501,0.850987459,0.93821783,0.935828609,0.73755579,3.443855838,1.963913544,1.881205753,6.289331842
693,0.774587761,0.604773826,0.999196274,0.992261678,0.920000666,0.466080396,0.382127015,0.442965802,0.49973844,0.628869801,0.582570206,0.726908339,0.662689926,0.712485411,0.617648571,0.673258889,0.75422519,0.806316278,0.768306518,0.517521696,0.414227704,0.321253205,0.348385149,0.310180738,0.208265016,0.3241218,0.083543835,0.296736353,0.528129556,0.540694216,0.500794262,0.360051782,5.581993418,5.104169584,4.240416478,2.842336819
694,0.653713319,0.215629661,0.340295281,0.690456868,0.636087537,0.414648724,0.555158366,0.496146522,0.368941858,0.638369199,0.994633627,0.46904669,0.23679,0.243790609,0.262253936,0.237208394,0.361056579,0.341747818,0.472392639,0.547047774,0.603602132,0.655551647,0.718595727,0.377692071,0.539923122,0.64339014,0.619705022,0.578337801,0.530109311,0.517673176,0.620206523,0.462140516,4.002136277,3.451034313,4.077686388,4.511485612
695,0.420631757,0.292538997,0.583960693,0.428401219,0.441656868,0.700277801,0.49988659,0.546532737,0.909423143,0.619192611,0.99966465,0.670040381,0.688888824,0.637612202,0.777116494,0.702381427,0.369975991,0.488920564,0.292733765,0.8559428,0.442897885,0.912136196,0.287489242,0.863178753,0.68789108,0.616907231,0.605331811,0.578390858,0.774590466,0.815224602,0.494149957,0.519982316,3.913886664,6.004319732,4.513275195,5.092468322
696,0.701192757,0.510199289,0.322825168,0.46000717,0.473361979,0.70033695,0.730121849,0.681867004,0.327778623,0.634830856,0.609317542,0.46017534,0.328676506,0.349246645,0.334927387,0.274824645,0.201937358,0.382265802,0.483265051,0.905589704,0.694006522,0.446191378,0.772297116,0.609030563,0.617997099,0.795192291,0.598058939,0.557847821,0.653372716,0.803780494,0.435738267,0.359217813,4.579912165,3.319777543,4.494583495,4.821205439
697,0.406505693,0.591082581,0.804592248,0.500454922,0.516787233,0.48750325,0.63109039,0.670390191,0.797890847,0.585263681,0.5,0.586270231,0.747172441,0.66437205,0.78861743,0.769673056,0.7059759,0.702781184,0.33325549,0.395780906,0.418035015,0.346272294,0.405142661,0.326310273,0.111834855,0.20649457,0.082102337,0.233082862,0.362777171,0.359814387,0.34412928,0.555896395,4.608406508,5.439259736,3.633553722,2.256131857
698,0.916856644,0.54350726,0.36911189,0.40826993,0.40860705,0.605974271,0.504966638,0.445733708,0.39993712,0.470641759,0.472250765,0.790582222,0.743232874,0.826629468,0.72177557,0.635053395,0.44242488,0.325865728,0.447479151,0.435866412,0.448601867,0.344865882,0.469573982,0.351116833,0.654551951,0.600108611,0.611420586,0.632069998,0.326905165,0.364052185,0.241868931,0.244771561,4.203027391,5.060103172,3.265794734,3.675748988
699,0.468822513,0.310158576,0.364144471,0.402792098,0.412092949,0.716553953,0.423440909,0.569606924,0.461098664,0.450673782,0.444671945,0.53014523,0.547338296,0.613742261,0.623808742,0.506126073,0.654228116,0.456661689,0.56100529,0.653394666,0.703016747,0.522707694,0.605888576,0.496549151,0.503424906,0.401886757,0.516700661,0.590381412,0.402604253,0.551893746,0.554909051,0.626090492,3.667612394,4.177604993,4.653451928,4.147891277
700,0.338589681,0.616753789,0.885407775,0.707491392,0.727034031,0.639084657,0.782713651,0.827489594,0.938352776,0.640450103,0.527749235,0.547639928,0.743925895,0.589152528,0.821143605,0.807632526,0.511605941,0.672812093,0.583436407,0.834036434,0.5098005,0.4326591,0.471804136,0.377233258,0.258070979,0.423481689,0.308200525,0.379674276,0.482688748,0.504187312,0.619436093,0.695143101,5.52456457,5.616046597,4.393387868,3.670882723
701,0.549776299,0.576488835,0.385056039,0.471958331,0.457632784,0.464294621,0.308001001,0.354514683,0.333416542,0.612143865,0.635423559,0.388206446,0.424201155,0.462583486,0.408632386,0.429907101,0.599343335,0.300176996,0.245544707,0.551958948,0.634005048,0.297747941,0.873902829,0.308842994,0.349942065,0.385249954,0.561695897,0.547119233,0.191550115,0.185427888,0.668265423,0.533470455,3.567722594,3.694514541,3.811522798,3.42272103
702,0.451174237,0.686284813,0.507088652,0.477541982,0.477388114,0.424743432,0.652097299,0.517451843,0.621150285,0.582814419,0.880797078,0.543675658,0.627904907,0.615888582,0.657258642,0.563123102,0.55549583,0.538264795,0.361152098,0.681180298,0.622946206,0.535024471,0.68883648,0.619643464,0.338317064,0.454704613,0.541489989,0.503355783,0.409308227,0.38546049,0.40520333,0.507499728,4.193770372,5.092612673,4.602543641,3.545339224
703,0.54428934,0.317888907,0.292648895,0.447128348,0.428339021,0.724901695,0.472707491,0.650834744,0.440376447,0.6136627,0.99252649,0.462660807,0.217385424,0.205936433,0.263723063,0.199938627,0.28481395,0.491607685,0.245166467,0.987816736,0.826026807,0.701054594,0.764239339,0.439938948,0.551099043,0.736683176,0.611856813,0.63053564,0.422096064,0.530975236,0.508373539,0.439293865,3.878738441,3.396209992,4.740664526,4.430913375
704,0.55239822,0.599112142,0.63720759,0.54496526,0.535293304,0.824471074,0.563853534,0.600778809,0.363589294,0.57872394,0.965554804,0.380012075,0.347502605,0.360406271,0.346676328,0.389923809,0.672278003,0.751335535,0.592549517,0.415227821,0.301192923,0.229745256,0.220681974,0.226150468,0.105816626,0.276331664,0.079865782,0.473289472,0.573749229,0.734969613,0.570729501,0.494833836,4.858079932,3.732389128,3.409161498,3.309585722
705,0.322236469,0.871920235,0.889994837,0.998857621,0.987463432,0.401105271,0.361100677,0.377376069,0.984105572,0.639756225,0.86862879,0.489370772,0.768559567,0.498801437,0.838427765,0.80925978,0.181677017,0.920697224,0.968801808,0.999998882,0.99999586,0.984305722,0.971389655,0.450304156,0.176761556,0.72871251,0.130629588,0.660648115,0.8143003,0.910630922,0.800169646,0.808200854,5.210054612,5.896909906,6.477170325,5.03005349
706,0.534801163,0.667142926,0.272896185,0.418898003,0.403852661,0.874906601,0.764238786,0.829491947,0.342042504,0.552659999,0.752336199,0.354960609,0.22269949,0.189742441,0.236582113,0.209769664,0.106946331,0.352789104,0.25195631,0.52282295,0.394315256,0.581680315,0.272368463,0.602811762,0.819410385,0.877318508,0.658174231,0.65744399,0.814396553,0.823517715,0.561176117,0.475056292,4.76622827,2.860793018,3.085690491,5.686493791
707,0.55356564,0.761784384,0.730146313,0.861680681,0.846931945,0.39852111,0.373476987,0.412730882,0.831398744,0.600782248,0.5,0.760818997,0.777966334,0.719690509,0.762716366,0.814134995,0.363963114,0.772952832,0.704850702,0.999767898,0.98986304,0.732761763,0.933673627,0.586071595,0.371715074,0.557671733,0.334361309,0.604714085,0.653008129,0.774226105,0.316404476,0.351685758,4.938837943,5.767508192,6.083904571,3.963786671
708,0.586144082,0.536176653,0.282815339,0.40481417,0.407907286,0.477605769,0.706959192,0.541498467,0.382801715,0.606849009,0.841130895,0.495193259,0.358475144,0.401513782,0.390218602,0.268527497,0.223761565,0.317867141,0.126380726,0.541539217,0.37089541,0.674534607,0.305421728,0.800115684,0.803945173,0.787291463,0.645354383,0.660484864,0.385452095,0.556172254,0.529193124,0.444332086,3.943920959,3.744709903,3.360516078,4.812225442
709,0.332420665,0.420578938,0.394821406,0.40203014,0.415848804,0.714567428,0.6128822,0.738642885,0.667341182,0.595532259,0.911600323,0.384900622,0.533498303,0.535378567,0.624448648,0.537973023,0.625300031,0.522392917,0.583586831,0.366279649,0.366934347,0.581839378,0.330885239,0.567785571,0.500658466,0.470305822,0.452864917,0.581289765,0.387149009,0.54406786,0.552978081,0.696644757,4.031792467,4.790672925,3.945003962,4.185958676
710,0.39600707,0.742679614,0.613334253,0.434625072,0.437357927,0.474208114,0.79161231,0.413882464,0.553239371,0.332538784,0.444671945,0.431224632,0.545523531,0.528381904,0.494746381,0.590004069,0.575186107,0.598965228,0.294729939,0.292607342,0.308707561,0.46848332,0.238358986,0.435141085,0.493465389,0.517548412,0.461778477,0.584250771,0.55765044,0.519114325,0.436576614,0.490688935,4.303706824,3.920330617,3.212179567,4.061073362
711,0.563240238,0.579763064,0.640342632,0.961521535,0.987809406,0.624628447,0.789016762,0.929498477,0.333856706,0.437264795,0.444671945,0.268948847,0.27667127,0.217619164,0.208954512,0.340139451,0.760657983,0.536614183,0.456454869,0.435442219,0.534409177,0.516095304,0.572516118,0.500900267,0.437175046,0.256655473,0.430386182,0.5091011,0.184348178,0.189436572,0.862198538,0.620635553,6.075820561,2.528126689,4.31309012,3.489936642
712,0.483666349,0.669546301,0.831578971,0.708841306,0.658145261,0.91567756,0.668067254,0.740370227,0.49355901,0.369381927,0.417429794,0.5475906,0.633585244,0.621085341,0.608182905,0.700600872,0.482776084,0.751147028,0.588542459,0.370630375,0.341151001,0.308856576,0.317750334,0.323370861,0.421072176,0.579250768,0.331265675,0.098236345,0.442444906,0.470098779,0.392355166,0.445990765,5.67589323,4.391415693,3.484224718,3.18071458
713,0.634608063,0.413883107,0.389611043,0.40829641,0.408977358,0.500019839,0.373513805,0.39860701,0.428467204,0.450501809,0.444671945,0.665726149,0.644193633,0.688049869,0.642795681,0.616423276,0.603464408,0.420093352,0.35929575,0.522514822,0.677024622,0.295274461,0.798040686,0.266636556,0.286093757,0.331582212,0.428993108,0.574342953,0.208639454,0.188508414,0.483790825,0.398884846,3.527516636,4.580829566,3.942344657,2.900835569
714,0.732176159,0.811759681,1,0.997647336,0.985526894,0.426187626,0.405131289,0.437067371,0.899343249,0.30112178,0.417429794,0.899972115,0.942833356,0.882363177,0.941586028,0.951548442,0.526482873,0.56618627,0.546982399,0.416556663,0.424522486,0.336816442,0.497706809,0.353568884,0.44417078,0.540569754,0.459213247,0.39172583,0.63673956,0.719893758,0.438078745,0.348677319,5.795496356,6.23619794,3.668822826,3.979068993
715,0.346340828,0.567853996,0.716885964,0.529705327,0.51805465,0.358232204,0.368143799,0.349742885,0.698970716,0.380930278,0.417429794,0.379588826,0.528979997,0.506106408,0.594803914,0.612952021,0.537202341,0.770049559,0.591366956,0.729057704,0.478253391,0.672370744,0.321456287,0.673753833,0.482353178,0.488406371,0.234099843,0.17266453,0.651049841,0.633094618,0.354353818,0.652397074,3.754959653,4.119761954,4.773510815,3.668419274
716,0.633883954,0.636576257,0.497012599,0.445110939,0.436710244,0.420864031,0.827133696,0.486637454,0.521756234,0.379327983,0.417429794,0.693538273,0.681258392,0.733310312,0.675734067,0.630211456,0.704433273,0.618243053,0.438656198,0.536601521,0.682962962,0.588377087,0.789924091,0.563200562,0.470315896,0.33871757,0.35504395,0.464412224,0.261748797,0.261645292,0.443854072,0.395595344,4.383929174,4.732566512,4.922398747,2.991333146
717,0.377145784,0.309570857,0.482476708,0.428628707,0.434232245,0.590263275,0.595488252,0.472371965,0.585075179,0.319955477,0.417429794,0.446760132,0.471343499,0.506699786,0.549794624,0.440723837,0.687876245,0.791613404,0.591635457,0.704344131,0.935439137,0.409443277,0.953631155,0.372867948,0.285468335,0.311372271,0.148830093,0.238786345,0.522828756,0.456902473,0.310163571,0.557283394,3.690177792,3.737782327,5.446850755,2.831635239
718,0.545965873,0.515600512,0.507512551,0.423139476,0.430392383,0.417123425,0.430067722,0.44920889,0.37265849,0.394349749,0.417429794,0.461923634,0.484013739,0.528987182,0.466873291,0.550014227,0.809180546,0.752151596,0.429418256,0.801031922,0.739921864,0.250129723,0.698634611,0.265518943,0.143799639,0.165872959,0.06992208,0.365863273,0.296523032,0.219201584,0.375133166,0.450308454,3.719010832,3.676250105,4.745987463,2.086624186
719,0.634951369,0.322360638,0.661379065,0.5012773,0.535162175,0.977953958,0.639940126,0.761876725,0.589394228,0.624646329,0.85542225,0.72627489,0.733849017,0.737445558,0.702236582,0.770250702,0.522288908,0.483290997,0.698009264,0.504211661,0.341865998,0.353610456,0.268708625,0.266136358,0.420273602,0.566004009,0.535522479,0.4474158,0.306510018,0.352009342,0.450143143,0.400410067,5.034901356,5.739519556,3.438122267,3.47828846
720,0.358241773,0.539012935,0.788543243,0.891714794,0.83825423,0.456964035,0.407633635,0.447836923,0.671256309,0.272547073,0.417429794,0.456210042,0.606417687,0.542302944,0.629281171,0.640820335,0.589182917,0.766553713,0.719118133,0.325387802,0.400211414,0.469626292,0.346544527,0.405654718,0.503880558,0.416387584,0.294316588,0.171977757,0.650030428,0.656688423,0.424881506,0.605286643,4.728201569,4.236265355,4.022279515,3.723449487
721,0.308681813,0.290788342,0.378529269,0.398919805,0.428072044,0.419608428,0.496908892,0.449781341,0.853256882,0.588235869,0.972227825,0.334513954,0.524101753,0.438425763,0.642105625,0.472819558,0.334800559,0.293300055,0.188672902,0.339650856,0.342222409,0.476173361,0.33716468,0.425329638,0.742980108,0.637453593,0.633841799,0.614792317,0.644811115,0.669786688,0.509095812,0.802649392,3.171289934,4.825687229,2.73731446,5.255410823
722,0.338060635,0.466418343,0.700496244,0.851676645,0.856363056,0.586150911,0.565427419,0.538110269,0.736447521,0.333093237,0.417429794,0.393938,0.555453843,0.503228655,0.61349735,0.596072339,0.586170244,0.626927353,0.437847565,0.296943006,0.243769208,0.750061671,0.22715218,0.499420883,0.365433459,0.530426901,0.491569822,0.402135209,0.723933055,0.759922047,0.578221995,0.749244565,4.902703522,4.149160738,3.66829211,4.600887053
723,0.541875445,0.301863877,0.371641404,0.403902004,0.405790293,0.871115,0.650043603,0.832084537,0.305739129,0.315261758,0.444671945,0.294640437,0.357135504,0.435500044,0.411681245,0.375204396,0.622150313,0.378182107,0.310144065,0.629274079,0.65641508,0.412069943,0.741436841,0.438729315,0.526041831,0.406862907,0.557373258,0.625184459,0.286586409,0.287983798,0.553520853,0.526406371,4.378316162,2.939834458,4.188401742,3.769959887
